gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2465017313				CC_BY_NC_4_0	2019-12-20T14:38:34Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709435			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107154																						OCEANIA				AU																																														5638153										299198								Conostylis crassinerva J.W.Green								Plantae	Tracheophyta	Liliopsida	Commelinales		Haemodoraceae				Conostylis	Conostylis			crassinerva			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.274Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	2765713	2765713	6	7707728	196	553	7691	2756006		2765713	Conostylis crassinerva	Conostylis crassinerva J.W.Green	Conostylis crassinerva J.W.Green		DWC_ARCHIVE	2025-02-06T18:04:34.274Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017307				CC_BY_NC_4_0	2019-12-21T11:42:06Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709247			Milagros Barcelo				individuals											PRESENT								Remark by Mark Brundrett: incorrect report for EcM; Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4106967																						OCEANIA				AU																																														5637962										749978								Podolepis rugata Labill.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Podolepis	Podolepis			rugata			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.327Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3100347	3100347	6	7707728	220	414	3065	3100330		3100347	Podolepis rugata	Podolepis rugata Labill.	Podolepis rugata Labill.		DWC_ARCHIVE	2025-02-06T18:04:32.327Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017303				CC_BY_NC_4_0	2019-12-20T14:42:58Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714691			Leho Tedersoo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110208																						OCEANIA				AU																																														5643714										300057								Dichopogon strictus (R.Br.) Baker								Plantae	Tracheophyta	Liliopsida	Asparagales		Asparagaceae				Arthropodium	Dichopogon			strictus			SPECIES				SYNONYM			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.548Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	2769592	2769595	6	7707728	196	1169	7683	2768096		2769595	Arthropodium strictum	Arthropodium strictum R.Br.	Dichopogon strictus (R.Br.) Baker		DWC_ARCHIVE	2025-02-06T18:04:32.548Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017300				CC_BY_NC_4_0	2019-12-20T13:28:50Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714692			Leho Tedersoo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110209																						OCEANIA				AU																																														5643715										750399								Bulbine bulbosa (R.Br.) Haw.								Plantae	Tracheophyta	Liliopsida	Asparagales		Asphodelaceae				Bulbine	Bulbine			bulbosa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.549Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	5304957	5304957	6	7707728	196	1169	4259209	5950315		5304957	Bulbine bulbosa	Bulbine bulbosa (R.Br.) Haw.	Bulbine bulbosa (R.Br.) Haw.		DWC_ARCHIVE	2025-02-06T18:04:32.549Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017299				CC_BY_NC_4_0	2019-12-20T14:42:17Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714296			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4109815																						OCEANIA				AU																																														5643319										750471								Cotula australis (Sieber ex Spreng.) Hook.fil.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Cotula	Cotula			australis			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.781Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	8542672	8542672	6	7707728	220	414	3065	3112068		8542672	Cotula australis	Cotula australis (Sieber ex Spreng.) Hook.fil.	Cotula australis (Spreng.) Hook.f.		DWC_ARCHIVE	2025-02-06T18:04:32.781Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017264				CC_BY_NC_4_0	2019-12-20T13:19:07Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709309			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107025																						OCEANIA				AU																																														5638024										1117								Diuris Sm.								Plantae	Tracheophyta	Liliopsida	Asparagales		Orchidaceae				Diuris	Diuris						GENUS				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.301Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	2833966	2833966	6	7707728	196	1169	7689	2833966				Diuris Sm.	Diuris		DWC_ARCHIVE	2025-02-06T18:04:34.301Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017253				CC_BY_NC_4_0	2021-04-24T21:33:00Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714404			Milagros Barcelo				individuals											PRESENT								Remark by Leho Tedersoo: misleading report from AM perspective (this genus is probably EcM-AM, but also EcM requires confirmation); Remark by Mark Brundrett: incorrect report for EcM; Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4109923																						OCEANIA				AU																																														5643427										575389								Platysace heterophylla (Benth.) Norman								Plantae	Tracheophyta	Magnoliopsida	Apiales		Apiaceae				Platysace	Platysace			heterophylla			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.735Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	6026694	6026694	6	7707728	220	1351	6720	6026676		6026694	Platysace heterophylla	Platysace heterophylla (Benth.) Norman	Platysace heterophylla (Benth.) Norman		DWC_ARCHIVE	2025-02-06T18:04:32.735Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017248				CC_BY_NC_4_0	2019-12-21T11:43:01Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3711950			Milagros Barcelo				individuals											PRESENT								Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4108584																						OCEANIA				AU													-30.0	115.0																																5640969										535178								Eremaea pauciflora (Endl.) Druce								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Melaleuca	Eremaea			pauciflora			SPECIES				SYNONYM			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.076Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	5415518	9263926	6	7707728	220	690	5014	3175449		9263926	Melaleuca rariflora	Melaleuca rariflora Craven & R.D.Edwards	Eremaea pauciflora (Endl.) Druce		DWC_ARCHIVE	2025-02-06T18:04:32.076Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.11_1	Western Australia	AUS.11.29_1	Coorow			NE
2465017227				CC_BY_NC_4_0	2019-12-21T11:42:06Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709280			Milagros Barcelo				individuals											PRESENT								Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4106996																						OCEANIA				AU																																														5637995										325856								Allocasuarina muelleriana (Miq.) L.A.S.Johnson								Plantae	Tracheophyta	Magnoliopsida	Fagales		Casuarinaceae				Allocasuarina	Allocasuarina			muelleriana			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.352Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	2891848	2891848	6	7707728	220	1354	5352	2891821		2891848	Allocasuarina muelleriana	Allocasuarina muelleriana (Miq.) L.A.S.Johnson	Allocasuarina muelleriana (Miq.) L.A.S. Johnson		DWC_ARCHIVE	2025-02-06T18:04:32.352Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017124				CC_BY_NC_4_0	2019-12-20T13:31:54Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709439			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107159																						OCEANIA				AU																																														5638158										373157								Calytrix strigosa A.Cunn.								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Calytrix	Calytrix			strigosa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.273Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3184833	3184833	6	7707728	220	690	5014	3184820		3184833	Calytrix strigosa	Calytrix strigosa A.Cunn.	Calytrix strigosa A.Cunn.		DWC_ARCHIVE	2025-02-06T18:04:34.273Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017123				CC_BY_NC_4_0	2019-12-20T14:40:11Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3711962			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4108596																						OCEANIA				AU													-30.0	115.0																																5640981										449016								Hakea ruscifolia Labill.								Plantae	Tracheophyta	Magnoliopsida	Proteales		Proteaceae				Hakea	Hakea			ruscifolia			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.070Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3999251	3999251	6	7707728	220	400	2414	7123622		3999251	Hakea ruscifolia	Hakea ruscifolia Labill.	Hakea ruscifolia Labill.		DWC_ARCHIVE	2025-02-06T18:04:32.070Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.11_1	Western Australia	AUS.11.29_1	Coorow			LC
2465017121				CC_BY_NC_4_0	2019-12-20T13:52:05Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709307			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107023																						OCEANIA				AU																																														5638022										784								Caladenia R.Br.								Plantae	Tracheophyta	Liliopsida	Asparagales		Orchidaceae				Caladenia	Caladenia						GENUS				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.302Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	2841100	2841100	6	7707728	196	1169	7689	2841100				Caladenia R.Br.	Caladenia		DWC_ARCHIVE	2025-02-06T18:04:34.302Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017092				CC_BY_NC_4_0	2021-04-24T21:31:07Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709321			Milagros Barcelo				individuals											PRESENT								Remark by Leho Tedersoo: incorrect report (this genus is EcM)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107038																						OCEANIA				AU																																														5638036										581368								Cryptandra tomentosa Lindl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rhamnaceae				Cryptandra	Cryptandra			tomentosa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.296Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	7273849	7273849	6	7707728	220	691	2407	7273603		7273849	Cryptandra tomentosa	Cryptandra tomentosa Lindl.	Cryptandra tomentosa Lindl.		DWC_ARCHIVE	2025-02-06T18:04:34.296Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017082				CC_BY_NC_4_0	2019-12-20T13:52:08Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709327			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107044																						OCEANIA				AU																																														5638042										8257								Zaluzianskya divaricata (Thunb.) Walp.								Plantae	Tracheophyta	Magnoliopsida	Lamiales		Scrophulariaceae				Zaluzianskya	Zaluzianskya			divaricata			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.297Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3741691	3741691	6	7707728	220	408	2390	7331991		3741691	Zaluzianskya divaricata	Zaluzianskya divaricata (Thunb.) Walp.	Zaluzianskya divaricata (Thunb.) Walp.		DWC_ARCHIVE	2025-02-06T18:04:34.297Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017071				CC_BY_NC_4_0	2019-12-20T14:38:34Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709437			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107157																						OCEANIA				AU																																														5638156										750711								Bossiaea eriocarpa Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Bossiaea	Bossiaea			eriocarpa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.273Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	2968317	2968317	6	7707728	220	1370	5386	2968290		2968317	Bossiaea eriocarpa	Bossiaea eriocarpa Benth.	Bossiaea eriocarpa Benth.		DWC_ARCHIVE	2025-02-06T18:04:34.273Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017047				CC_BY_NC_4_0	2019-12-21T11:42:07Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709293			Milagros Barcelo				individuals											PRESENT								Remark by Mark Brundrett: incorrect report for EcM; Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107009																						OCEANIA				AU																																														5638008										579710								Dampiera rosmarinifolia Schltdl.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Goodeniaceae				Dampiera	Dampiera			rosmarinifolia			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.346Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	7262172	7262172	6	7707728	220	414	3113	3232111		7262172	Dampiera rosmarinifolia	Dampiera rosmarinifolia Schltdl.	Dampiera rosmarinifolia Schltdl.		DWC_ARCHIVE	2025-02-06T18:04:32.346Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465017041				CC_BY_NC_4_0	2019-12-21T11:42:16Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709444			Milagros Barcelo				individuals											PRESENT								Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107164																						OCEANIA				AU																																														5638163										373835								Pileanthus filifolius Meisn.								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Pileanthus	Pileanthus			filifolius			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.268Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3188404	3188404	6	7707728	220	690	5014	3188396		3188404	Pileanthus filifolius	Pileanthus filifolius Meisn.	Pileanthus filifolius Meisn.		DWC_ARCHIVE	2025-02-06T18:04:34.268Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465016999				CC_BY_NC_4_0	2019-12-20T14:43:57Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718325			Milagros Barcelo		1	1.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111844																										AU													-12.0	132.0																																5647596										207447								Triodia R.Br.								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Triodia	Triodia						GENUS				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.390Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2702695	2702695	6	7707728	196	1369	3073	2702695				Triodia R.Br.	Triodia R.Br.		DWC_ARCHIVE	2025-02-06T18:04:31.390Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465016964				CC_BY_NC_4_0	2019-12-21T11:43:57Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714646			Leho Tedersoo				individuals											PRESENT								Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110163																						OCEANIA				AU																																														5643669										524494								Platylobium formosum Sm.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Platylobium	Platylobium			formosum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.933Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	5349398	5349398	6	7707728	220	1370	5386	2945080		5349398	Platylobium formosum	Platylobium formosum Sm.	Platylobium formosum Sm.		DWC_ARCHIVE	2025-02-06T18:04:32.933Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465016949				CC_BY_NC_4_0	2019-12-20T13:16:12Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3715160			Leho Tedersoo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110328																						OCEANIA				AU																																														5644197										749900								Cassinia arcuata R.Br.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Cassinia	Cassinia			arcuata			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:35.466Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	5390398	5390398	6	7707728	220	414	3065	3101616		5390398	Cassinia arcuata	Cassinia arcuata R.Br.	Cassinia arcuata R.Br.		DWC_ARCHIVE	2025-02-06T18:04:35.466Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465016946				CC_BY_NC_4_0	2019-12-21T11:42:15Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709436			Milagros Barcelo				individuals											PRESENT								Remark by Leho Tedersoo: uncertain; Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107155																						OCEANIA				AU																																														5638154										626173								Logania spermacocea F.Muell.								Plantae	Tracheophyta	Magnoliopsida	Gentianales		Loganiaceae				Orianthera	Logania			spermacocea			SPECIES				SYNONYM			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.274Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	5645225	9030619	6	7707728	220	412	2502	9044518		9030619	Orianthera spermacocea	Orianthera spermacocea (F.Muell.) C.S.P.Foster & B.J.Conn	Logania spermacocea F.Müll.		DWC_ARCHIVE	2025-02-06T18:04:34.274Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465016901				CC_BY_NC_4_0	2021-04-24T21:33:23Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3715273			Leho Tedersoo				individuals											PRESENT								Remark by Leho Tedersoo: misleading report from EcM perspective (this genus is EcM-AM)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110440																						OCEANIA				AU													-35.0	139.0																																5644310										750855								Callistemon salignus (Sm.) Colvill ex Sweet								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Callistemon	Callistemon			salignus			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:35.380Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	3173480	3173480	6	7707728	220	690	5014	3173347		3173480	Callistemon salignus	Callistemon salignus (Sm.) Colvill ex Sweet	Callistemon salignus (Sm.) Sweet		DWC_ARCHIVE	2025-02-06T18:04:35.380Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.8_1	South Australia	AUS.8.35_1	Mount Barker			NE
2465016840				CC_BY_NC_4_0	2019-12-20T13:25:49Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709312			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107028																						OCEANIA				AU																																														5638027										475811								Plantago drummondii Decne.								Plantae	Tracheophyta	Magnoliopsida	Lamiales		Plantaginaceae				Plantago	Plantago			drummondii			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.304Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	4155700	4155700	6	7707728	220	408	2420	3189695		4155700	Plantago drummondii	Plantago drummondii Decne.	Plantago drummondii Decne.		DWC_ARCHIVE	2025-02-06T18:04:34.304Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
